"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
58,664728,"Isbel, Kyle","Jun",222,26.1,0.315,0.241,0.366,0.556,0.377,0.303,0.28,17,54,88,5.7,2290,89,89.25,7,50,8,0.29999999999999716,6.33,115,145,112,151,297,322,302,"-3.3","3.3","70.0","7.1",58,43,11,1,3,2,12,20.7,3,5.2,2.31966,0.59086,0.31931,-0.32207,"94.3",147,44.18604651162791,2.3255813953488373,1.7241379310344827,5.67,-1.49,-0.04,2.29,0.345,1,"5.739655172",0.313,0.374,"-5.739655172",0.035,0.03199999999999997,0.182,0.074,14,"38.0"
58,657757,"Sheets, Gavin","May",400,14.5,0.14,0.08,0.167,0.22,0.227,0.316,0.24,7,50,87.9,12.3,2167,89.7,90.16,5,47,11,0.5,6.62,119,147,131,153,295,324,301,"5.2","-5.2","73.2","7.5",58,42,3,4,0,0,8,13.8,8,13.8,2.24362,0.62397,0.54638,-0.2381,"93.5",136,35.714285714285715,4.761904761904762,3.4482758620689653,5.85,-1.09,-0.19,2.42,0.259,2,"-8.979310345",0.345,0.352,"8.979310345",-0.1,-0.08599999999999997,-0.132,-0.089,10.6,"39.8"
58,621438,"Taylor, Tyrone","Mar/Apr",266,21.8,0.236,0.109,0.279,0.345,0.273,0.33,0.298,13,55,88.1,13.8,2315,87.7,88.06,9,53,5,0.3999999999999915,6.62,107,149,119,144,300,320,287,"0.3","-0.3","70.3","7.7",58,44,9,3,0,1,11,19,3,5.2,2.42483,0.60786,0.22333,-0.03456,"94.0",147,34.090909090909086,4.545454545454546,3.4482758620689653,5.91,-0.67,0.04,2.32,0.276,2,"-0.537931034",0.334,0.419,"0.537931034",-0.062,-0.057999999999999996,-0.074,-0.057,17,"43.8"
57,664728,"Isbel, Kyle","Jul",221,25.8,0.196,0.118,0.243,0.314,0.267,0.277,0.225,10,51,85.3,15.6,2164,88.5,88.98,11,49,8,0.5,6.44,112,145,112,149,291,323,305,"1.3","-1.3","69.9","7.1",57,38,7,1,1,1,13,22.8,5,8.8,2.26737,0.65877,0.52947,-0.52491,"91.6",164,21.052631578947366,2.631578947368421,1.7543859649122806,5.74,-1.32,0.08,2.32,0.281,1,"-2.343859649",0.308,0.301,"2.343859649",-0.029,-0.02699999999999997,0.013,-0.01,22.4,"37.4"
57,669720,"Hays, Austin","Jul",211,27,0.259,0.148,0.317,0.407,0.294,0.271,0.234,14,54,91,21.5,2286,88.8,89.11,9,51,6,0.29999999999999716,6.48,108,151,120,148,300,324,289,"1","-1","72.1","7.2",57,42,8,5,0,1,13,22.8,1,1.8,2.36702,0.57554,0.17088,-0.10035,"95.5",192,47.61904761904761,7.142857142857142,5.263157894736842,5.76,-0.86,0.06,2.35,0.281,3,"-1.8",0.263,0.338,"1.8",0.025,0.018000000000000016,0.069,0.023,17.6,"36.4"
57,676914,"Schneider, Davis","Mar/Apr",323,17.6,0.245,0.184,0.333,0.429,0.343,0.347,0.234,12,49,92.7,25.4,2321,89.1,89.17,11,43,14,0.10000000000000853,6.44,106,152,122,147,299,321,286,"-3.5","3.5","66.8","6.8",57,32,7,3,0,2,17,29.8,7,12.3,2.29596,0.63625,0.38404,0.09737,"95.1",209,46.875,15.625,8.771929824561402,5.75,-0.44,0.16,2.28,0.351,5,"6.080701754",0.342,0.45,"-6.080701754",0.011,0.008999999999999952,-0.021,-0.004,25.6,"38.2"
57,642350,"Siri, Jose","May",227,25.1,0.184,0.204,0.194,0.388,0.293,0.315,0.184,9,49,84.6,14.4,2347,89.9,89.58,13,47,10,-0.30000000000001137,6.29,108,150,114,146,296,324,292,"-3.1","3.1","70.6","7.7",57,34,5,1,0,3,16,28.1,5,8.8,2.14175,0.7386,0.28614,0.13105,"92.8",176,32.35294117647059,11.76470588235294,7.017543859649122,5.6,-1.65,0.17,2.5,0.281,4,"5.396491228",0.289,0.425,"-5.396491228",0,-0.007999999999999952,-0.037,-0.022,27.7,"33.9"
56,682985,"Greene, Riley","Jul",306,18.3,0.373,0.255,0.415,0.627,0.449,0.434,0.345,19,51,91.4,8.9,2197,88.8,89.21,4,47,9,0.4000000000000057,6.47,117,145,129,151,292,325,304,"-4.1","4.1","73.1","7.0",56,43,11,5,1,2,8,14.3,4,7.1,2.43554,0.49196,0.27714,-0.31393,"94.9",192,37.2093023255814,13.953488372093023,10.714285714285714,5.76,-0.85,0.04,2.4,0.429,6,"7.4",0.403,0.614,"-7.4",0.028,0.025999999999999968,0.013,0.015,8.5,"39.0"
56,694388,"Loperfido, Joey","Jul",225,24.9,0.14,0.12,0.2,0.26,0.213,0.267,0.189,7,50,88.7,17.5,2335,90,89.96,16,47,9,0,6.34,117,144,119,150,288,323,297,"4","-4","71.4","7.8",56,31,4,1,1,1,20,35.7,3,5.4,2.30625,0.55161,0.41182,-0.36564,"93.4",178,35.483870967741936,6.451612903225806,3.571428571428571,5.64,-1.87,0.17,2.33,0.214,2,"-7.126785714",0.264,0.328,"7.126785714",-0.049,-0.05000000000000002,-0.068,-0.054,34,"34.7"
56,594807,"Duvall, Adam","May",243,23,0.17,0.208,0.171,0.377,0.255,0.292,0.208,9,53,87.4,19.6,2109,90.1,90.89,11,49,7,0.8000000000000114,6.66,107,152,121,146,306,329,292,"2.9","-2.9","72.2","7.4",56,38,4,2,0,3,15,26.8,2,3.6,2.09071,0.73286,0.46429,-0.00714,"94.2",206,36.84210526315789,10.526315789473683,7.142857142857142,5.72,-0.31,0.17,2.49,0.214,4,"-5.221428571",0.25,0.428,"5.221428571",-0.038,-0.036000000000000004,-0.051,-0.037,22.4,"39.8"
56,694388,"Loperfido, Joey","Sep/Oct",241,23.2,0.17,0.075,0.3,0.245,0.205,0.204,0.17,9,53,89,10.3,2271,90.1,90.29,15,45,11,0.20000000000000284,6.49,112,146,123,151,292,322,300,"5.5","-5.5","70.9","8.0",56,30,5,4,0,0,23,41.1,3,5.4,2.23125,0.61804,0.37164,-0.18982,"92.5",143,36.666666666666664,3.3333333333333335,1.7857142857142856,5.8,-0.48,-0.02,2.15,0.214,1,"-9.901785714",0.214,0.239,"9.901785714",0,0,0.006,0.001,33.3,"38.6"
56,641933,"O'Neill, Tyler","Jun",303,18.5,0.25,0.25,0.333,0.5,0.343,0.306,0.208,13,52,89.2,24.5,2322,90.2,90.65,18,51,5,0.3999999999999915,6.5,107,149,120,145,287,321,297,"-2.1","2.1","74.9","7.6",56,33,6,4,0,3,19,33.9,4,7.1,2.155,0.67375,0.47518,0.16018,"97.3",165,60.60606060606061,9.090909090909092,5.357142857142857,5.58,-0.63,0.08,2.23,0.304,3,"3.771428571",0.265,0.448,"-3.771428571",0.042,0.03899999999999998,0.052,0.037,35.3,"34.8"
56,664056,"Bader, Harrison","Sep/Oct",218,25.7,0.16,0.14,0.167,0.3,0.224,0.242,0.187,8,50,87.2,18.7,2195,89.3,89.66,10,48,8,0.4000000000000057,6.54,106,151,119,146,301,324,292,"4.3","-4.3","70.5","7.1",56,38,5,1,0,2,14,25,4,7.1,2.28589,0.61411,0.57304,-0.13946,"93.7",165,39.473684210526315,5.263157894736842,3.571428571428571,5.72,0.07,0.19,2.2,0.214,2,"-7.728571429",0.244,0.293,"7.728571429",-0.027,-0.03,0.007,-0.018,20.8,"38.2"
55,673548,"Suzuki, Seiya","Mar/Apr",279,19.7,0.286,0.224,0.355,0.51,0.352,0.308,0.246,14,49,92.9,15.8,2263,89.6,89.94,14,48,7,0.30000000000001137,6.56,112,151,125,147,302,325,296,"-5.3","5.3","70.2","7.2",55,34,9,2,0,3,17,30.9,3,5.5,2.24436,0.63655,0.37345,0.06618,"95.8",177,47.05882352941176,11.76470588235294,7.2727272727272725,5.72,-0.8,0.13,2.32,0.327,4,"9.62",0.298,0.409,"-9.62",0.04,0.029000000000000026,0.101,0.044,29.2,"39.3"
55,669004,"Melendez, MJ","Sep/Oct",274,20.1,0.143,0.102,0.226,0.245,0.221,0.233,0.15,7,49,91.2,12.2,2286,89.9,90.37,16,47,8,0.5,6.54,120,147,125,152,301,327,304,"2.7","-2.7","70.7","7.8",55,31,3,3,1,0,18,32.7,6,10.9,2.27345,0.58618,0.36182,-0.23673,"95.1",160,48.38709677419355,3.225806451612903,1.8181818181818181,5.73,-1.57,-0.2,2.14,0.236,1,"-4.901818182",0.243,0.268,"4.901818182",-0.007,-0.007000000000000006,-0.023,-0.012,34,"37.4"
55,681624,"Pages, Andy","Mar/Apr",194,28.4,0.3,0.22,0.325,0.52,0.356,0.352,0.292,15,50,89.6,24.8,2230,91,91.61,6,48,7,0.5999999999999943,6.57,106,152,120,146,300,319,292,"-3.2","3.2","73.6","7.7",55,42,8,5,0,2,10,18.2,0,0,1.99945,0.79685,0.55273,0.15164,"94.9",206,47.61904761904761,7.142857142857142,5.454545454545454,5.76,-0.78,-0.09,2.51,0.327,3,"5.770909091",0.33,0.471,"-5.770909091",0.008,-0.0030000000000000027,0.049,0.004,12.5,"38.2"
55,641933,"O'Neill, Tyler","May",352,15.6,0.12,0.08,0.25,0.2,0.186,0.24,0.148,6,50,93.4,13.7,2302,90.1,90.66,16,40,15,0.6000000000000085,6.67,108,151,121,145,296,323,296,"6","-6","73.9","7.4",55,24,2,4,0,0,26,47.3,5,9.1,2.18327,0.66345,0.20145,-0.08545,"96.1",184,50,16.666666666666664,7.2727272727272725,5.74,-0.51,0.07,2.38,0.2,4,"-10.865454545",0.226,0.318,"10.865454545",-0.028,-0.025999999999999995,-0.118,-0.054,40,"37.4"
55,669016,"Marsh, Brandon","Jun",237,23.2,0.304,0.13,0.542,0.435,0.379,0.333,0.241,14,46,93.6,15.2,2310,90.6,90.85,14,39,16,0.20000000000000284,6.44,117,146,114,151,284,322,300,"-2.8","2.8","71.2","7.2",55,25,10,3,0,1,21,38.2,9,16.4,2.22764,0.58704,0.26636,-0.21036,"94.7",224,48,8,3.6363636363636362,5.83,-1.11,-0.27,2.31,0.418,2,"5.096363636",0.365,0.373,"-5.096363636",0.063,0.05299999999999999,0.062,0.046,35.9,"38.8"
55,642350,"Siri, Jose","Sep/Oct",219,25.1,0.135,0.135,0.231,0.269,0.198,0.205,0.153,7,52,78,11.4,2368,91.1,91.35,20,47,8,0.30000000000001137,6.54,107,150,118,146,298,327,294,"3.6","-3.6","69.0","7.8",55,27,3,2,1,1,25,45.5,2,3.6,2.14873,0.64944,0.23345,0.03309,"92.5",162,33.33333333333333,7.4074074074074066,3.6363636363636362,5.85,-1.17,0.37,2.39,0.182,2,"-6.509090909",0.199,0.254,"6.509090909",-0.018,-0.017000000000000015,0.015,-0.007,42.6,"40.8"
54,621035,"Taylor, Chris","Mar/Apr",236,22.9,0.067,0,0.12,0.067,0.152,0.225,0.133,3,45,84.1,12.2,2127,89.6,89.99,18,43,11,0.4000000000000057,6.55,109,151,118,145,299,315,289,"4.7","-4.7","67.2","7.1",54,25,3,0,0,0,21,38.9,7,13,2.21611,0.65833,0.49444,-0.08259,"91.6",142,24,4,1.8518518518518516,5.69,-0.37,0.04,2.32,0.204,1,"-8.648148148",0.261,0.201,"8.648148148",-0.066,-0.05700000000000002,-0.134,-0.073,41.9,"39.0"
54,621438,"Taylor, Tyrone","Sep/Oct",241,22.4,0.26,0.14,0.343,0.4,0.313,0.298,0.242,13,50,88.7,19.8,2310,88.9,89.6,10,46,8,0.6999999999999886,6.66,105,150,120,145,302,325,293,"-1","1","69.6","7.6",54,36,8,4,0,1,14,25.9,4,7.4,2.47167,0.48463,0.15519,-0.21185,"94.5",176,41.66666666666667,2.7777777777777777,1.8518518518518516,5.73,-0.82,0.12,2.39,0.315,1,"1.881481481",0.298,0.383,"-1.881481481",0.018,0.017000000000000015,0.017,0.015,21.7,"37.2"
54,676356,"DeLuca, Jonny","Jun",211,25.6,0.132,0.019,0.189,0.151,0.134,0.191,0.173,7,53,84.3,13.7,2286,87.8,87.94,11,48,6,0.10000000000000853,6.46,112,151,118,147,301,324,288,"7.4","-7.4","70.3","7.5",54,37,6,1,0,0,16,29.6,1,1.9,2.52093,0.48759,0.00648,0.02944,"92.5",146,35.13513513513514,2.7027027027027026,1.8518518518518516,5.75,-0.27,0.31,2.07,0.148,1,"-13.612962963",0.188,0.243,"13.612962963",-0.041,-0.04000000000000001,-0.092,-0.057,22.9,"37.1"
54,666160,"Moniak, Mickey","Mar/Apr",273,19.8,0.14,0.08,0.188,0.22,0.194,0.247,0.179,7,50,82.5,22.6,2217,87.6,87.45,12,45,9,-0.19999999999998863,6.34,113,146,116,151,293,323,303,"5","-5","73.1","7.7",54,33,5,1,0,1,17,31.5,4,7.4,2.46963,0.56472,0.09509,-0.00038,"91.8",174,24.242424242424242,9.090909090909092,5.555555555555555,5.93,-1.32,0.16,2.37,0.204,3,"-9.207407407",0.239,0.316,"9.207407407",-0.039,-0.035,-0.096,-0.053,26.7,"39.3"
54,676356,"DeLuca, Jonny","Jul",215,25.1,0.22,0.2,0.303,0.42,0.3,0.269,0.226,11,50,85.7,22,2313,89.4,89.2,10,44,10,-0.20000000000000284,6.32,107,150,114,146,295,326,290,"0.7","-0.7","68.9","7.5",54,34,5,3,2,1,16,29.6,3,5.6,2.29741,0.61611,0.34815,-0.11185,"91.6",180,23.52941176470588,2.941176470588235,1.8518518518518516,5.63,-0.59,0.35,2.33,0.278,1,"-1.240740741",0.283,0.314,"1.240740741",-0.006,-0.004999999999999949,0.106,0.031,22.7,"35.5"
54,663837,"Vierling, Matt","Sep/Oct",380,14.2,0.292,0.104,0.371,0.396,0.341,0.323,0.284,14,48,89.5,1.3,2332,89.5,89.56,7,43,11,0.09999999999999432,6.27,108,148,120,144,303,325,294,"-0.5","0.5","68.8","7.3",54,36,11,2,0,1,12,22.2,6,11.1,2.34259,0.54185,0.36,-0.00333,"93.8",129,44.44444444444444,0,0,5.84,-0.37,0.17,2.48,0.37,0,"0.948148148",0.364,0.349,"-0.948148148",0.008,0.006000000000000005,0.047,0.018,16.3,"40.7"
53,669261,"Suwinski, Jack","Jul",241,22,0.229,0.229,0.242,0.458,0.328,0.348,0.251,11,48,92.2,9.3,2196,88.9,89.54,6,42,11,0.5999999999999943,6.54,117,147,120,152,300,320,298,"-0.2","0.2","71.4","7.2",53,36,6,2,0,3,12,22.6,5,9.4,2.45094,0.49283,0.29358,-0.31208,"95.5",158,44.44444444444444,16.666666666666664,11.320754716981133,5.73,-1.9,-0.07,2.21,0.302,6,"0.31509434",0.321,0.487,"-0.31509434",-0.022,-0.019000000000000017,-0.029,-0.02,14.3,"39.1"
53,669004,"Melendez, MJ","Jul",175,30.3,0.235,0.294,0.211,0.529,0.335,0.318,0.267,12,51,90.7,18.2,2182,87,87.49,9,51,2,0.5,6.46,117,146,118,151,294,326,308,"2.4","-2.4","71.1","7.7",53,42,5,3,0,4,9,17,1,1.9,2.52849,0.50377,0.21208,-0.14604,"95.6",176,42.857142857142854,7.142857142857142,5.660377358490567,5.8,-1.14,0.01,2.32,0.264,3,"-4.449056604",0.294,0.439,"4.449056604",-0.032,-0.02999999999999997,0.09,0.017,17.6,"41.3"
53,680757,"Kwan, Steven","Sep/Oct",225,23.6,0.2,0.075,0.233,0.275,0.325,0.38,0.274,8,40,86.8,16.8,2384,88.9,89.27,6,37,16,0.3999999999999915,6.43,115,148,109,151,279,317,300,"-0.9","0.9","62.9","6.4",53,31,7,0,0,1,9,17,11,20.8,2.38245,0.54904,0.22585,-0.18019,"91.6",177,32.25806451612903,3.225806451612903,1.8867924528301887,5.72,-1.15,-0.31,2.28,0.396,1,"1.716981132",0.452,0.366,"-1.716981132",-0.074,-0.055999999999999994,-0.091,-0.055,16.2,"37.6"
53,643289,"Dubón, Mauricio","Aug",300,17.7,0.22,0.02,0.239,0.24,0.217,0.277,0.25,11,50,88.6,20.9,2226,89.6,89.52,4,50,3,-0.09999999999999432,6.32,104,152,108,148,297,323,285,"1.4","-1.4","69.0","7.7",53,46,10,1,0,0,5,9.4,1,1.9,2.32283,0.54679,0.3666,0.27038,"93.1",146,36.95652173913043,2.1739130434782608,1.8867924528301887,5.82,-1.2,-0.06,2.36,0.245,1,"-2.554716981",0.282,0.343,"2.554716981",-0.03,-0.03699999999999998,-0.103,-0.06,8,"36.7"
53,663662,"Cameron, Daz","Jun",216,24.5,0.17,0.17,0.194,0.34,0.27,0.347,0.252,8,47,94,11.6,2277,88.8,88.97,11,44,9,0.20000000000000284,6.49,107,150,119,146,305,320,292,"1.9","-1.9","71.6","6.8",53,33,4,2,0,2,14,26.4,5,9.4,2.45717,0.49654,0.48132,0.23528,"96.3",189,63.63636363636363,15.151515151515152,9.433962264150944,5.82,-1.21,-0.07,2.32,0.264,5,"-3.677358491",0.336,0.459,"3.677358491",-0.082,-0.07200000000000001,-0.119,-0.077,25,"37.1"
53,621439,"Buxton, Byron","Sep/Oct",189,28,0.3,0.2,0.342,0.5,0.361,0.364,0.299,15,50,90,17.1,2260,89,89.29,8,48,5,0.29999999999999716,6.42,107,153,125,146,294,321,298,"-3.8","3.8","71.9","7.7",53,40,9,4,0,2,10,18.9,2,3.8,2.23491,0.68481,0.23755,-0.11038,"95.3",202,47.5,7.5,5.660377358490567,5.89,-1.05,0,2.45,0.34,3,"7.137735849",0.338,0.509,"-7.137735849",0.001,0.0020000000000000018,-0.009,-0.003,16.7,"41.3"
53,608701,"Refsnyder, Rob","Jun",292,18.2,0.289,0.067,0.419,0.356,0.33,0.324,0.277,13,45,89.6,6.5,2293,89.4,89.71,10,41,12,0.29999999999999716,6.5,108,149,119,146,288,318,292,"-0.5","0.5","70.5","7.5",53,31,10,3,0,0,15,28.3,5,9.4,2.37377,0.52038,0.41264,-0.26698,"94.2",144,35.483870967741936,3.225806451612903,1.8867924528301887,5.62,0.03,0.2,2.35,0.377,1,"1.011320755",0.368,0.349,"-1.011320755",0.012,0.009000000000000008,0.007,0.006,24.4,"36.7"
52,669261,"Suwinski, Jack","May",205,25.4,0.152,0.152,0.208,0.304,0.25,0.228,0.159,7,46,88.5,10.4,2095,89,89.47,18,44,8,0.5,6.5,115,146,121,151,296,325,301,"2.9","-2.9","71.6","7.2",52,26,4,1,0,2,20,38.5,6,11.5,2.26827,0.63596,0.41327,-0.34635,"93.8",132,38.46153846153847,3.8461538461538463,1.9230769230769231,5.78,-1.19,-0.09,2.27,0.25,1,"-5.496153846",0.256,0.229,"5.496153846",-0.007,-0.006000000000000005,0.075,0.022,40.9,"37.8"
52,670541,"Alvarez, Yordan","Aug",356,14.6,0.37,0.348,0.324,0.717,0.488,0.462,0.341,17,46,93,16.8,2357,89,89.17,4,46,6,0.20000000000000284,6.41,114,146,131,151,292,329,303,"-6.9","6.9","77.0","7.5",52,42,11,1,0,5,4,7.7,5,9.6,2.3725,0.56333,0.23712,-0.14827,"96.6",204,47.61904761904761,14.285714285714285,11.538461538461538,5.76,-0.59,-0.11,2.32,0.442,6,"13.192307692",0.417,0.674,"-13.192307692",0.029,0.025000000000000022,0.043,0.026,8.7,"35.8"
52,656413,"Fairchild, Stuart","Jun",210,24.8,0.28,0.06,0.359,0.34,0.285,0.252,0.215,14,50,83.6,22.1,2333,90.4,90.95,8,47,5,0.5999999999999943,6.46,109,152,111,147,306,322,290,"-4.6","4.6","70.0","7.1",52,39,11,3,0,0,11,21.2,2,3.8,2.07904,0.72058,0.17865,-0.16212,"92.2",169,30.76923076923077,5.128205128205128,3.8461538461538463,5.89,-0.33,0.24,2.52,0.308,2,"8.896153846",0.245,0.333,"-8.896153846",0.065,0.063,0.007,0.033,17,"43.6"
52,676694,"Meyers, Jake","Mar/Apr",179,29.1,0.208,0.229,0.206,0.438,0.305,0.335,0.254,10,48,90.9,18,2257,88.4,88.52,10,47,5,0.20000000000000284,6.53,110,152,114,148,296,325,289,"-0.5","0.5","68.3","7.0",52,37,5,2,0,3,11,21.2,3,5.8,2.19327,0.78231,0.2618,-0.1266,"94.8",195,43.24324324324324,10.81081081081081,7.6923076923076925,5.77,-0.82,0.05,2.45,0.269,4,"0.967307692",0.311,0.458,"-0.967307692",-0.046,-0.04199999999999998,-0.02,-0.03,21.3,"40.2"
52,608385,"Winker, Jesse","Aug",251,20.7,0.327,0.143,0.366,0.469,0.349,0.3,0.278,16,49,86,15.2,2182,91.8,91.92,1,43,9,0.10000000000000853,6.32,114,147,122,153,294,323,301,"-2.9","2.9","68.9","7.3",52,42,11,4,0,1,8,15.4,2,3.8,1.99115,0.73019,0.66404,-0.68942,"92.6",155,35.714285714285715,4.761904761904762,3.8461538461538463,5.75,-1.74,-0.07,2.41,0.346,2,"5.482692308",0.301,0.387,"-5.482692308",0.049,0.044999999999999984,0.082,0.049,2.3,"36.8"
52,516782,"Marte, Starling","Sep/Oct",283,18.4,0.267,0.089,0.324,0.356,0.312,0.333,0.275,12,45,87.3,-3.1,2249,90,90.41,8,45,7,0.4000000000000057,6.53,107,150,120,147,302,323,289,"-2.1","2.1","70.5","7.3",52,37,9,2,1,0,9,17.3,5,9.6,2.33596,0.50308,0.46077,-0.14308,"93.7",117,35.13513513513514,5.405405405405405,3.8461538461538463,5.69,-0.57,0.08,2.17,0.346,2,"3.969230769",0.353,0.398,"-3.969230769",-0.008,-0.007000000000000006,-0.042,-0.021,17.8,"37.9"
52,679032,"Rojas, Johan","Aug",201,25.9,0.286,0.061,0.378,0.347,0.299,0.228,0.2,14,49,88.3,6.6,2287,89.8,90.18,8,45,7,0.4000000000000057,6.49,105,149,113,146,297,316,283,"0","0","69.8","7.2",52,37,11,3,0,0,12,23.1,3,5.8,2.30577,0.59961,0.27615,-0.02192,"93.1",135,29.72972972972973,0,0,5.89,-0.5,0.09,2.35,0.327,0,"-0.051923077",0.246,0.256,"0.051923077",0.086,0.08100000000000002,0.091,0.071,17.8,"40.8"
52,677594,"Rodríguez, Julio","Jul",202,25.7,0.375,0.313,0.5,0.688,0.471,0.412,0.308,18,48,92.1,17,2265,89.6,89.86,15,47,5,0.30000000000001137,6.38,106,151,120,148,308,327,299,"-5.2","5.2","74.0","7.8",52,32,11,3,0,4,16,30.8,2,3.8,2.39212,0.47365,0.42824,0.34667,"97.1",190,46.875,18.75,11.538461538461538,5.8,-1.2,-0.14,2.45,0.423,6,"9.963461538",0.361,0.604,"-9.963461538",0.067,0.062,0.084,0.059,31.9,"41.1"
52,666134,"Jones, Nolan","Sep/Oct",277,18.8,0.289,0.044,0.419,0.333,0.314,0.289,0.205,13,45,87.9,3.9,2258,90.1,90.69,10,41,11,0.6000000000000085,6.37,117,146,128,150,300,331,309,"0.1","-0.1","68.5","6.5",52,31,11,2,0,0,15,28.8,6,11.5,2.10192,0.70519,0.33885,-0.07,"93.5",141,41.935483870967744,9.67741935483871,5.769230769230769,5.82,-0.9,-0.06,2.55,0.365,3,"-0.109615385",0.302,0.307,"0.109615385",0.084,0.063,0.026,0.025,24.4,"40.9"
52,681481,"Carpenter, Kerry","May",259,20.1,0.304,0.348,0.333,0.652,0.416,0.351,0.236,14,46,88.7,14.7,2282,86.6,86.89,10,46,6,0.30000000000001137,6.44,117,148,127,152,292,325,300,"-6.6","6.6","69.9","7.5",52,36,5,5,1,3,11,21.2,3,5.8,2.6964,0.3914,0.1402,0.0006,"93.7",172,38.88888888888889,19.444444444444446,13.461538461538462,5.93,-1.34,0.17,2.3,0.353,7,"12.636538462",0.299,0.501,"-12.636538462",0.068,0.05399999999999999,0.151,0.065,21.7,"40.5"
52,681481,"Carpenter, Kerry","Mar/Apr",346,15,0.245,0.224,0.281,0.469,0.318,0.333,0.26,12,49,87.9,21.4,2305,88.9,89.16,11,47,5,0.29999999999999716,6.53,115,145,121,151,291,326,297,"-1.2","1.2","70.0","7.5",52,35,7,2,0,3,14,26.9,1,1.9,2.28615,0.63654,0.40686,-0.39863,"94.9",170,54.285714285714285,8.571428571428571,5.769230769230769,5.63,-1.4,0.06,2.34,0.275,3,"2.357692308",0.289,0.483,"-2.357692308",-0.015,-0.013999999999999957,-0.014,-0.015,23.4,"39.2"
52,694497,"Carter, Evan","May",220,23.6,0.146,0.063,0.212,0.208,0.192,0.241,0.198,7,48,85.1,19.4,2154,90.6,90.82,5,38,14,0.20000000000000284,6.5,114,144,116,150,292,325,298,"4.1","-4.1","69.9","6.7",52,33,5,1,1,0,15,28.8,4,7.7,2.10308,0.71596,0.56577,-0.34077,"91.8",166,27.27272727272727,3.0303030303030303,1.9230769230769231,5.84,-0.99,-0.09,2.57,0.212,1,"-7.817307692",0.26,0.267,"7.817307692",-0.052,-0.048000000000000015,-0.059,-0.049,13.2,"37.6"
52,595281,"Kiermaier, Kevin","May",196,26.5,0.234,0.191,0.323,0.426,0.304,0.263,0.206,11,47,82.6,11.5,2321,89.1,89.25,14,46,6,0.20000000000000284,6.43,113,145,109,150,285,320,297,"-1.2","1.2","68.0","7.1",52,32,6,2,2,1,16,30.8,3,5.8,2.3272,0.59673,0.207,0.0914,"92.1",177,25,3.125,1.9230769230769231,5.79,-0.81,0.24,2.29,0.288,1,"2.303846154",0.274,0.299,"-2.303846154",0.028,0.013999999999999957,0.127,0.041,30.4,"38.2"
51,643289,"Dubón, Mauricio","Jun",281,18.1,0.28,0.08,0.333,0.36,0.285,0.265,0.246,14,50,85.7,11.2,2276,87.8,88.25,7,49,2,0.4000000000000057,6.56,106,150,113,148,299,321,286,"2","-2","68.6","7.9",51,42,10,4,0,0,8,15.7,1,2,2.66255,0.33804,0.07706,-0.16843,"92.7",167,33.33333333333333,4.761904761904762,3.9215686274509802,5.78,-1.17,0.2,2.14,0.294,2,"-3.894117647",0.261,0.348,"3.894117647",0.034,0.032999999999999974,0.012,0.02,14.3,"37.2"
51,621438,"Taylor, Tyrone","Aug",203,25.1,0.25,0.104,0.333,0.354,0.286,0.27,0.252,12,48,84.3,14.7,2242,89,89.44,7,43,8,0.4000000000000057,6.47,106,150,121,146,306,326,297,"-4","4","68.5","7.6",51,36,7,5,0,0,12,23.5,1,2,2.47706,0.43941,0.28235,0.23608,"92.0",164,19.444444444444446,0,0,5.85,-0.85,0.04,2.05,0.294,0,"7.923529412",0.296,0.305,"-7.923529412",-0.002,-0.0020000000000000018,0.049,0.016,16.3,"41.6"
51,687597,"Beck, Jordan","Aug",178,28.7,0.273,0.023,0.387,0.295,0.309,0.339,0.291,12,44,82.8,13.2,2182,88.4,89.11,11,42,9,0.6999999999999886,6.5,109,151,123,148,305,330,297,"-1","1","69.6","7.9",51,31,11,1,0,0,13,25.5,7,13.7,2.42569,0.51098,0.38118,-0.20627,"92.4",158,25.806451612903224,3.225806451612903,1.9607843137254901,5.9,0,0.29,2.18,0.373,1,"1.915686275",0.388,0.358,"-1.915686275",-0.018,-0.015000000000000013,-0.063,-0.03,26.2,"38.7"
